source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
4,109,0,1,17,1.7232,1.6116,1.744,1.1436,1.5812,training
4,109,0,1,18,1.7337,1.6191,1.741,1.6266,2.0211,training
4,112,1,0,2,-0.3698,-0.3802,-0.3634,-0.3229,3.4074,training
4,112,1,0,3,-0.3729,-0.3808,-0.3636,-0.3421,3.1909,training
4,112,1,0,4,-0.3724,-0.3817,-0.3652,-0.3494,3.0791,training
4,112,1,0,7,-0.3645,-0.3783,-0.361,-0.3532,2.8571,training
4,112,1,0,8,-0.3698,-0.3803,-0.3635,-0.3153,3.5185,training
4,112,1,0,14,-0.3719,-0.3819,-0.3642,-0.4104,2.1569,training
4,112,1,0,15,-0.3698,-0.3791,-0.3619,-0.3785,2.5926,training
4,112,1,0,20,-0.3645,-0.3773,-0.3604,-0.4594,1.3617,training
4,112,1,0,21,-0.3645,-0.3753,-0.3613,-0.4316,1.75,training
4,127,1,0,3,-0.4316,-0.4246,-0.4126,-0.4733,2.2076,training
4,127,1,0,4,-0.4171,-0.4164,-0.4088,-0.4493,2.3333,training
4,127,1,0,7,-0.4241,-0.4198,-0.4117,-0.4754,1.902,training
4,127,1,0,9,-0.4381,-0.4271,-0.4094,-0.4923,1.7857,training
4,127,1,0,14,-0.4171,-0.4182,-0.411,-0.5074,1.0556,training
4,127,1,0,15,-0.4381,-0.4286,-0.4114,-0.4973,1.6429,training
4,127,1,0,21,-0.425,-0.421,-0.4091,-0.5062,1.2981,training
4,152,0,1,8,0.1964,0.1754,0.215,0.0733,1.8487,training
4,152,0,1,9,0.1866,0.1599,0.2116,-0.0695,1.4473,training
4,152,0,1,10,0.1876,0.1624,0.2153,-0.0574,1.4812,training
4,152,0,1,13,0.1903,0.1631,0.2152,0.0046,1.6631,training
4,152,0,1,14,0.1811,0.1579,0.2133,-0.0422,1.5409,training
4,152,0,1,15,0.1824,0.1587,0.2126,-0.0953,1.3788,training
4,171,0,1,17,0.9975,1.0123,1.1557,0.9818,2.1185,training
4,222,0,1,0,0.9922,0.855,0.973,0.6036,1.6029,training
4,222,0,1,1,0.9905,0.8541,0.9732,0.5655,1.552,training
4,222,0,1,18,0.9817,0.8506,0.9694,0.6405,1.6655,training
4,227,0,1,19,1.7863,1.8209,2.0,1.356,1.73,training
4,227,0,1,20,1.7876,1.8219,2.0031,1.2656,1.6472,training
4,227,0,1,21,1.7863,1.8203,2.0015,1.2574,1.6407,training
4,227,0,1,22,1.7916,1.8231,2.0043,1.2125,1.5964,training
4,227,0,1,23,1.7916,1.8236,2.0028,1.2144,1.5982,training
4,241,1,0,3,-0.3672,-0.3808,-0.3701,-0.4107,2.0737,training
4,241,1,0,4,-0.375,-0.385,-0.3741,-0.4232,1.9808,training
4,241,1,0,7,-0.3698,-0.3789,-0.369,-0.4594,1.4074,training
4,241,1,0,14,-0.3645,-0.3742,-0.3527,-0.4518,1.4643,training
4,241,1,0,15,-0.3645,-0.376,-0.3755,-0.4316,1.75,training
4,241,1,0,20,-0.3593,-0.3717,-0.3735,-0.4544,1.3793,training
4,241,1,0,21,-0.3606,-0.3737,-0.3736,-0.4581,1.3387,training
4,266,0,1,17,0.4874,0.4809,0.5754,0.2031,1.5789,training
4,282,1,0,18,-0.2146,-0.2443,-0.2426,-0.3848,1.1939,training
4,282,1,0,23,-0.212,-0.2445,-0.2456,-0.3836,1.193,training
4,299,1,0,1,-0.3067,-0.316,-0.314,-0.4038,1.5385,training
4,299,1,0,3,-0.3014,-0.3126,-0.3112,-0.388,1.6562,training
4,299,1,0,4,-0.3037,-0.3133,-0.3118,-0.3326,2.1966,training
4,299,1,0,5,-0.2962,-0.3104,-0.3099,-0.419,1.3171,training
4,299,1,0,8,-0.3014,-0.3131,-0.3115,-0.3928,1.6083,training
4,299,1,0,9,-0.3014,-0.3111,-0.3164,-0.2198,3.3253,training
4,299,1,0,10,-0.3067,-0.3125,-0.3181,-0.29,2.6321,training
4,299,1,0,11,-0.3049,-0.3146,-0.313,-0.4055,1.5092,training
4,299,1,0,19,-0.3119,-0.3172,-0.3154,-0.3937,1.6842,training
4,299,1,0,20,-0.3049,-0.314,-0.3121,-0.2942,2.6359,training
4,299,1,0,21,-0.3049,-0.3142,-0.3124,-0.3937,1.6278,training
4,299,1,0,22,-0.3093,-0.3151,-0.3133,-0.4177,1.4146,training
4,323,0,1,12,0.607,0.6343,0.6458,0.3775,1.7336,training
4,323,0,1,13,0.6609,0.6547,0.6374,0.3077,1.53,training
4,323,0,1,16,0.6715,0.6592,0.6318,0.2385,1.3956,training
4,413,1,0,0,-0.4066,-0.4147,-0.4137,-0.4771,1.55,training
4,413,1,0,2,-0.4066,-0.4139,-0.4117,-0.4771,1.55,training
4,413,1,0,4,-0.4055,-0.4131,-0.4121,-0.3345,4.172,training
4,413,1,0,5,-0.4066,-0.4141,-0.4134,-0.4544,1.9985,training
4,413,1,0,6,-0.3961,-0.41,-0.4097,-0.3659,3.4091,training
4,413,1,0,8,-0.4022,-0.4127,-0.4121,-0.3932,3.0413,training
4,413,1,0,9,-0.4043,-0.4132,-0.4125,-0.454,1.9622,training
4,413,1,0,10,-0.4171,-0.4183,-0.4156,-0.3987,3.4444,training
4,413,1,0,13,-0.4119,-0.4163,-0.4108,-0.4923,1.3158,training
4,413,1,0,18,-0.4013,-0.4127,-0.4123,-0.467,1.6667,training
4,413,1,0,20,-0.4027,-0.4126,-0.4123,-0.4733,1.543,training
4,413,1,0,21,-0.4066,-0.4142,-0.4135,-0.3734,3.6,training
4,413,1,0,22,-0.4045,-0.4141,-0.4134,-0.4741,1.55,training
4,451,0,1,7,0.448,0.3094,0.3697,0.1259,1.4773,training
4,451,0,1,8,0.4491,0.307,0.3669,0.1391,1.5041,training
4,459,1,0,2,-0.3277,-0.3561,-0.3442,-0.3279,2.5714,training
4,459,1,0,3,-0.333,-0.3641,-0.3512,-0.376,2.091,training
4,459,1,0,4,-0.333,-0.3652,-0.3493,-0.3026,2.9412,training
4,459,1,0,7,-0.3382,-0.3661,-0.35,-0.3937,1.9394,training
4,459,1,0,14,-0.3251,-0.3605,-0.3439,-0.4038,1.6881,training
4,459,1,0,15,-0.333,-0.3642,-0.3479,-0.4013,1.7941,training
4,459,1,0,20,-0.3295,-0.362,-0.3494,-0.4341,1.3922,training
4,459,1,0,21,-0.333,-0.3632,-0.3494,-0.4164,1.6176,training
4,790,0,1,16,0.2139,0.1666,0.1071,-0.0827,1.3551,training
4,790,0,1,17,0.2097,0.1653,0.1076,-0.0523,1.4505,training
4,790,0,1,18,0.2087,0.1627,0.1065,-0.0043,1.5912,training
4,807,0,1,17,0.1088,0.0876,0.1382,-0.0549,1.6782,training
4,807,0,1,18,0.114,0.0905,0.1409,-0.0624,1.6387,training
4,807,0,1,19,0.1035,0.0846,0.1379,-0.0675,1.6496,training
4,807,0,1,20,0.1035,0.0844,0.1378,-0.0612,1.6709,training
4,900,1,0,4,-0.3698,-0.3794,-0.364,-0.3052,3.6667,training
4,900,1,0,22,-0.354,-0.3574,-0.3523,-0.3704,2.4185,training
4,900,1,0,23,-0.3551,-0.3572,-0.3531,-0.3876,2.2281,training
4,1135,0,1,18,0.2823,0.2601,0.3342,0.0893,1.6887,training
4,1509,1,0,7,-0.354,-0.3532,-0.3454,-0.3557,2.6333,training
4,1509,1,0,14,-0.3593,-0.3641,-0.3529,-0.4152,1.9265,training
4,1509,1,0,20,-0.354,-0.359,-0.3497,-0.4291,1.6667,training
4,1519,1,0,14,-0.2856,-0.3205,-0.2967,-0.2217,3.0698,training
4,1519,1,0,19,-0.2856,-0.3247,-0.303,-0.3785,1.6279,training
5,4,0,1,1,-0.2129,-0.2955,-0.2755,-0.3395,1.4946,training
5,4,0,1,2,-0.1962,-0.2873,-0.2725,-0.242,2.0667,training
5,4,0,1,4,-0.2208,-0.2909,-0.2792,-0.365,1.3669,training
5,4,0,1,5,-0.219,-0.289,-0.2793,-0.3667,1.3406,training
5,4,0,1,6,-0.2225,-0.2975,-0.2775,-0.3482,1.4909,training
5,4,0,1,20,-0.211,-0.2942,-0.2774,-0.3785,1.2272,training
5,4,1,0,2,-0.2173,-0.2936,-0.2732,-0.2141,2.4107,training
5,4,1,0,4,-0.2089,-0.2942,-0.2762,-0.3254,1.5806,training
5,4,1,0,5,-0.2107,-0.2917,-0.2765,-0.2299,2.228,training
5,4,1,0,7,-0.212,-0.2958,-0.2758,-0.2597,2.0526,training
5,4,1,0,8,-0.2173,-0.2981,-0.278,-0.1939,2.5536,training
5,4,1,0,9,-0.212,-0.2909,-0.2703,-0.2293,2.2632,training
5,4,1,0,10,-0.205,-0.2909,-0.2752,-0.2849,1.8306,training
5,4,1,0,11,-0.2173,-0.2946,-0.275,-0.29,1.875,training
5,4,1,0,12,-0.2162,-0.2966,-0.2777,-0.2642,2.0512,training
5,4,1,0,13,-0.212,-0.2972,-0.2768,-0.2786,1.9215,training
5,4,1,0,14,-0.2085,-0.2938,-0.2754,-0.081,3.1955,training
5,4,1,0,15,-0.2278,-0.2988,-0.2788,-0.2774,2.037,training
5,4,1,0,16,-0.2132,-0.2966,-0.277,-0.3285,1.5878,training
5,4,1,0,18,-0.2173,-0.2961,-0.2756,-0.29,1.875,training
5,4,1,0,19,-0.191,-0.2744,-0.2749,-0.3709,1.1967,training
5,4,1,0,20,-0.212,-0.2964,-0.2762,-0.332,1.5522,training
5,4,1,0,22,-0.219,-0.2983,-0.2784,-0.3549,1.4264,training
5,4,1,0,23,-0.216,-0.2966,-0.2765,-0.3425,1.5,training
5,39,1,0,3,-0.3395,-0.3712,-0.3743,-0.3257,2.8174,training
5,39,1,0,4,-0.333,-0.3729,-0.3728,-0.4164,1.6176,training
5,39,1,0,15,-0.3527,-0.3733,-0.3764,-0.4272,1.6735,training
5,39,1,0,20,-0.3477,-0.3658,-0.3739,-0.4675,1.1154,training
5,39,1,0,21,-0.3558,-0.3759,-0.3747,-0.4603,1.2693,training
5,55,0,1,0,1.7642,1.3374,1.0867,1.3849,1.7731,training
5,55,0,1,16,1.7561,1.3365,1.0862,1.1399,1.5549,training
5,55,0,1,23,1.7653,1.3394,1.0855,1.3105,1.7044,training
5,90,1,0,3,-0.3901,-0.3921,-0.39,-0.4161,2.38,training
5,90,1,0,15,-0.3974,-0.3973,-0.3925,-0.4512,1.9271,training
5,90,1,0,16,-0.3961,-0.3955,-0.3953,-0.4721,1.5,training
5,90,1,0,20,-0.3908,-0.3941,-0.3911,-0.4544,1.7528,training
5,90,1,0,21,-0.3934,-0.3956,-0.3916,-0.4788,1.3482,training
5,91,1,0,0,-0.2146,-0.2743,-0.2664,-0.3342,1.5476,training
5,91,1,0,1,-0.2057,-0.269,-0.2668,-0.0933,3.1621,training
5,91,1,0,2,-0.1985,-0.2666,-0.2641,-0.1318,2.8231,training
5,91,1,0,5,-0.191,-0.2678,-0.2628,-0.2243,2.1475,training
5,91,1,0,6,-0.2068,-0.2705,-0.2632,-0.1408,2.8276,training
5,91,1,0,7,-0.2068,-0.2676,-0.2644,-0.2015,2.4133,training
5,91,1,0,8,-0.2278,-0.2737,-0.2651,-0.2091,2.537,training
5,91,1,0,9,-0.2054,-0.2674,-0.2639,-0.1882,2.4936,training
5,91,1,0,10,-0.2068,-0.2677,-0.2646,-0.1648,2.6657,training
5,91,1,0,11,-0.212,-0.2706,-0.2667,-0.156,2.7719,training
5,91,1,0,15,-0.2053,-0.2688,-0.2677,-0.3091,1.672,training
5,91,1,0,16,-0.212,-0.271,-0.2652,-0.2774,1.9298,training
5,91,1,0,17,-0.2313,-0.2787,-0.2698,-0.306,1.8469,training
5,91,1,0,18,-0.2252,-0.2781,-0.2668,-0.3861,1.2262,training
5,91,1,0,19,-0.2199,-0.2769,-0.2676,-0.3987,1.1172,training
5,91,1,0,20,-0.2168,-0.2735,-0.2669,-0.3651,1.3406,training
5,91,1,0,21,-0.2208,-0.2765,-0.2709,-0.3768,1.2763,training
5,91,1,0,22,-0.212,-0.2709,-0.2694,-0.3709,1.2807,training
5,91,1,0,23,-0.209,-0.269,-0.2675,-0.3128,1.6611,training
5,112,1,0,3,-0.4019,-0.4036,-0.3806,-0.4152,2.6755,training
5,112,1,0,20,-0.3856,-0.3965,-0.379,-0.4898,1.0869,training
5,112,1,0,21,-0.395,-0.4006,-0.3783,-0.4882,1.195,training
5,127,1,0,3,-0.3172,-0.3501,-0.33,-0.3751,1.9381,training
5,127,1,0,4,-0.3067,-0.345,-0.3295,-0.4013,1.5641,training
5,127,1,0,15,-0.3219,-0.3513,-0.3288,-0.326,2.5168,training
5,127,1,0,20,-0.3202,-0.3507,-0.3275,-0.4413,1.2414,training
5,127,1,0,21,-0.3172,-0.3492,-0.3275,-0.4004,1.6281,training
5,241,1,0,3,-0.3406,-0.3535,-0.3472,-0.4375,1.4287,training
5,241,1,0,15,-0.333,-0.3491,-0.3457,-0.338,2.5341,training
5,241,1,0,20,-0.3347,-0.3494,-0.3468,-0.4434,1.3249,training
5,241,1,0,21,-0.3277,-0.3477,-0.349,-0.4383,1.3217,training
5,299,1,0,23,-0.4276,-0.412,-0.4087,-0.4619,2.3125,training
5,459,1,0,3,-0.3435,-0.3626,-0.3628,-0.3359,2.7344,training
5,459,1,0,15,-0.3548,-0.3691,-0.3619,-0.424,1.7382,training
5,459,1,0,16,-0.3593,-0.373,-0.3629,-0.3684,2.5517,training
5,459,1,0,20,-0.354,-0.3709,-0.361,-0.4599,1.2623,training
5,459,1,0,21,-0.3566,-0.3682,-0.36,-0.4518,1.3913,training
5,731,0,1,7,0.3629,0.285,0.2711,-0.0018,1.3166,training
5,731,0,1,15,0.3559,0.2853,0.277,0.1171,1.6121,training
5,731,0,1,16,0.3822,0.2895,0.2717,0.0501,1.4088,training
5,731,0,1,18,0.3717,0.2808,0.2724,0.1601,1.6845,training
5,731,0,1,19,0.3822,0.2898,0.2726,0.0438,1.3941,training
5,900,1,0,0,-0.3856,-0.3957,-0.383,-0.424,2.1667,training
5,900,1,0,3,-0.4066,-0.4056,-0.3901,-0.3852,3.3802,training
5,900,1,0,22,-0.3961,-0.4032,-0.3855,-0.4569,1.7727,training
5,900,1,0,23,-0.3873,-0.3978,-0.3846,-0.451,1.7464,training
5,1011,0,1,2,-0.1515,-0.2023,-0.1565,-0.199,2.0489,training
5,1509,1,0,15,-0.4013,-0.4,-0.3932,-0.4721,1.5714,training
5,1622,0,1,0,1.76,1.3335,1.0829,1.2372,1.6412,training
6,7,0,1,1,-0.34,-0.3132,-0.2858,-0.4105,1.7566,training
6,7,0,1,2,-0.3317,-0.3012,-0.2878,-0.4162,1.6235,training
6,18,1,0,7,-0.4434,-0.4105,-0.4196,-0.4973,1.7692,training
6,18,1,0,8,-0.475,-0.4365,-0.4198,-0.5226,1.8571,training
7,8,0,1,3,-0.3242,-0.3825,-0.364,-0.4265,1.4286,training
7,18,0,1,3,-0.3014,-0.2657,-0.2509,-0.2774,2.75,training
8,18,0,1,4,-0.2158,-0.2449,-0.2816,-0.333,1.5657,training
8,18,0,1,5,-0.212,-0.245,-0.283,-0.3621,1.3397,training
9,10,1,0,10,-0.2173,-0.1684,-0.1491,-0.2521,2.1429,training
9,630,1,0,1,-0.0723,-0.0776,-0.0655,-0.2524,1.4338,training
9,1027,1,0,1,-0.3808,-0.3382,-0.314,-0.4131,2.2478,training
9,1252,0,1,1,-0.3928,-0.3498,-0.321,-0.4411,1.9938,training
10,11,1,0,3,-0.333,-0.291,-0.2831,-0.3355,2.5588,training
10,11,1,0,4,-0.3277,-0.2914,-0.29,-0.3365,2.4739,training
10,11,1,0,5,-0.3356,-0.3014,-0.2974,-0.3128,2.8621,training
11,12,1,0,5,-0.3698,-0.3289,-0.2954,-0.4303,1.8333,training
11,12,1,0,6,-0.368,-0.3273,-0.2954,-0.41,2.1004,training
11,12,1,0,7,-0.3593,-0.3159,-0.2799,-0.3911,2.2414,training
12,13,1,0,7,-0.1927,-0.2055,-0.194,-0.2824,1.7806,training
12,13,1,0,8,-0.1805,-0.1801,-0.1889,-0.2508,1.9115,training
13,9,1,0,9,-0.1584,-0.2128,-0.2143,-0.2672,1.6964,training
13,9,1,0,10,-0.1629,-0.2168,-0.2203,-0.2715,1.6982,training
14,15,0,1,15,0.2264,0.1544,0.1393,0.1139,1.886,training
14,15,0,1,16,0.2271,0.1544,0.1394,0.0931,1.8255,training
14,16,0,1,16,0.4348,0.2783,0.2566,0.2941,1.8667,training
14,30,1,0,1,-0.0185,-0.139,-0.1432,0.1166,2.8429,training
14,30,1,0,2,-0.009,-0.1104,-0.1356,0.0084,2.3349,training
14,30,1,0,6,0.0036,-0.0031,-0.1314,-0.1332,1.7041,training
14,30,1,0,7,-0.0017,-0.0658,-0.1338,-0.0308,2.134,training
14,30,1,0,8,0.0015,-0.0742,-0.1328,-0.0736,1.9521,training
14,30,1,0,9,0.001,-0.0643,-0.1325,-0.132,1.7177,training
14,30,1,0,12,-0.0048,-0.1164,-0.1336,-0.0321,2.1531,training
14,30,1,0,13,-0.0069,-0.1238,-0.1324,-0.1585,1.6354,training
14,30,1,0,15,-0.0048,-0.1306,-0.1344,0.0046,2.3004,training
14,30,1,0,16,-0.0082,-0.1333,-0.1349,0.0754,2.6124,training
14,30,1,0,17,-0.0077,-0.1154,-0.1345,0.0308,2.4271,training
14,30,1,0,18,-0.0174,-0.1373,-0.1355,0.0994,2.7478,training
14,30,1,0,19,-0.0069,-0.1245,-0.1319,-0.1256,1.7708,training
14,30,1,0,20,-0.0132,-0.133,-0.1381,-0.1125,1.8453,training
14,30,1,0,21,-0.0101,-0.1097,-0.1347,-0.0038,2.2924,training
14,102,1,0,2,-0.2033,-0.2781,-0.2929,-0.2251,2.2189,training
14,102,1,0,3,-0.2146,-0.2864,-0.2929,-0.2495,2.1364,training
14,102,1,0,4,-0.2278,-0.2966,-0.2895,-0.1433,3.0185,training
14,176,0,1,4,0.1736,0.2247,0.3522,0.0488,1.8341,training
14,176,0,1,5,0.1736,0.2251,0.3518,0.0235,1.7572,training
14,176,0,1,6,0.1666,0.2209,0.3478,-0.0018,1.6977,training
14,176,0,1,8,0.1666,0.2206,0.3476,0.0513,1.8605,training
14,176,0,1,10,0.1684,0.2224,0.3494,0.0218,1.7651,training
14,176,0,1,11,0.1701,0.2226,0.3496,-0.0313,1.599,training
14,176,0,1,12,0.1706,0.223,0.35,-0.0169,1.641,training
14,176,0,1,13,0.1719,0.2246,0.3517,0.1727,2.2124,training
14,214,0,1,1,0.3244,0.2983,0.2747,0.3042,2.1384,training
14,214,0,1,2,0.3296,0.2998,0.2789,0.0893,1.5938,training
14,214,0,1,3,0.3139,0.2948,0.2761,0.064,1.5605,training
14,214,0,1,4,0.3244,0.2993,0.2754,0.6927,3.1003,training
14,214,0,1,5,0.3244,0.2987,0.2755,0.5611,2.7726,training
14,214,0,1,6,0.3349,0.3026,0.2772,0.2359,1.9441,training
14,316,0,1,22,-0.3251,-0.3215,-0.3212,-0.2407,3.5044,training
14,473,0,1,7,0.1263,0.1145,0.0542,0.15,2.2975,training
14,473,0,1,8,0.1275,0.115,0.0537,0.0466,1.9581,training
14,473,0,1,9,0.128,0.116,0.055,-0.0431,1.6662,training
14,495,0,1,19,-0.2672,-0.239,-0.2644,-0.3254,1.9535,training
14,495,0,1,20,-0.2558,-0.2286,-0.2554,-0.2622,2.3792,training
14,495,0,1,21,-0.2646,-0.2357,-0.261,-0.3431,1.7872,training
14,563,0,1,13,0.2508,0.164,0.1404,0.0488,1.6483,training
14,563,0,1,15,0.2034,0.1401,0.1241,0.1626,2.0882,training
14,563,0,1,16,0.2245,0.154,0.139,0.0893,1.8214,training
14,617,0,1,11,-0.0017,-0.0123,-0.0534,-0.1206,1.7732,training
14,617,0,1,13,-0.0122,-0.0296,-0.0631,-0.161,1.6421,training
14,617,0,1,15,-0.0114,-0.0238,-0.0587,-0.0809,1.9717,training
14,617,0,1,16,-0.0017,-0.0135,-0.0499,-0.0953,1.8763,training
14,652,0,1,18,-0.0122,0.0205,0.1134,-0.0561,2.0763,training
14,652,0,1,19,-0.0096,0.0199,0.114,-0.0214,2.2068,training
14,652,0,1,20,-0.0174,0.0193,0.1115,-0.0827,1.9894,training
14,970,0,1,20,-0.2725,-0.3182,-0.3302,-0.3507,1.7802,training
14,970,0,1,21,-0.2909,-0.3337,-0.3288,-0.2318,3.0476,training
14,970,0,1,22,-0.29,-0.3341,-0.3312,-0.3233,2.1791,training
14,970,0,1,23,-0.2909,-0.3347,-0.3315,-0.3734,1.7143,training
14,1180,0,1,18,-0.2383,-0.2312,-0.1748,0.3851,7.1538,training
14,1180,0,1,21,-0.3014,-0.2603,-0.2015,-0.2015,3.5,training
14,1291,0,1,20,-0.2225,-0.2198,-0.2211,-0.3026,1.8182,training
14,1291,0,1,21,-0.2225,-0.2221,-0.2226,-0.3254,1.6528,training
14,1311,0,1,18,-0.1279,-0.1309,-0.2032,-0.2217,1.8082,training
14,1350,0,1,15,0.6031,0.4681,0.3618,0.4483,1.8726,training
14,1582,0,1,22,-0.3961,-0.3791,-0.3918,-0.3911,2.9545,training
16,14,0,1,9,0.4243,0.2716,0.2508,0.6708,2.7247,training
16,14,0,1,14,0.4296,0.2748,0.2526,0.6936,2.7632,training
16,14,0,1,15,0.4243,0.2716,0.2495,0.8579,3.14,training
16,14,0,1,16,0.4281,0.2739,0.2523,0.7041,2.7877,training
16,14,0,1,17,0.4296,0.2732,0.2515,0.5014,2.3352,training
16,566,0,1,0,-0.3645,-0.3881,-0.3656,-0.4227,1.875,training
16,566,0,1,1,-0.3814,-0.3967,-0.3737,-0.4276,2.0362,training
16,566,0,1,2,-0.375,-0.3947,-0.3726,-0.4291,1.9185,training
16,566,0,1,4,-0.3593,-0.3857,-0.3667,-0.0447,6.9655,training
16,804,0,1,0,-0.212,-0.1888,-0.274,-0.2116,2.386,training
16,804,0,1,1,-0.2103,-0.1864,-0.2724,-0.1206,2.9997,training
16,804,0,1,2,-0.2075,-0.1841,-0.2685,-0.1459,2.8081,training
16,804,0,1,3,-0.2068,-0.184,-0.2642,-0.2394,2.1552,training
16,804,0,1,5,-0.1962,-0.1773,-0.2622,-0.1712,2.5333,training
17,4,0,1,2,0.8029,0.7632,0.7864,0.6304,1.876,training
17,4,0,1,3,0.8082,0.7669,0.7884,0.5393,1.7251,training
17,4,0,1,17,0.8003,0.7618,0.7858,0.6329,1.884,training
17,4,0,1,18,0.8029,0.7624,0.787,0.6152,1.8519,training
17,4,0,1,19,0.8019,0.7619,0.7866,0.6258,1.8702,training
17,5,0,1,15,0.7319,0.7354,0.6679,0.6468,2.0091,training
17,5,0,1,16,0.7267,0.7305,0.6674,0.478,1.736,training
17,5,0,1,17,0.7363,0.7368,0.6688,0.4559,1.6851,training
17,66,0,1,19,2.6435,2.6538,2.4558,2.0387,1.71,training
17,66,0,1,22,2.6277,2.6468,2.4506,2.0438,1.7219,training
17,109,0,1,18,2.0414,2.1278,1.8419,1.5229,1.6931,training
17,109,0,1,19,2.044,2.129,1.8435,1.6974,1.8333,training
17,109,0,1,22,2.044,2.1295,1.8448,1.6873,1.8251,training
17,135,0,1,18,0.1969,0.1099,0.1532,0.0039,1.6414,training
17,135,0,1,19,0.1982,0.1126,0.1563,-0.1042,1.3222,training
17,259,1,0,1,-0.3593,-0.3463,-0.3345,-0.2487,4.1693,training
17,259,1,0,2,-0.3672,-0.3524,-0.3367,-0.2167,4.8554,training
17,259,1,0,14,-0.375,-0.3566,-0.3379,-0.419,2.0769,training
17,259,1,0,16,-0.375,-0.358,-0.3385,-0.4594,1.4615,training
17,259,1,0,19,-0.3619,-0.3484,-0.3336,-0.2647,3.9148,training
17,303,1,0,1,-0.3409,-0.335,-0.3156,-0.3734,2.2235,training
17,303,1,0,2,-0.3382,-0.3336,-0.3153,-0.3254,2.7576,training
17,303,1,0,7,-0.3382,-0.3328,-0.3131,-0.3191,2.8356,training
17,303,1,0,11,-0.339,-0.3329,-0.3135,-0.3333,2.675,training
17,303,1,0,14,-0.3435,-0.3373,-0.3172,-0.3254,2.8438,training
17,303,1,0,15,-0.3382,-0.3312,-0.3112,-0.3583,2.3636,training
17,303,1,0,17,-0.3422,-0.335,-0.3148,-0.3896,2.0359,training
17,303,1,0,18,-0.3452,-0.3361,-0.3153,-0.3836,2.1411,training
17,303,1,0,20,-0.3361,-0.3319,-0.3129,-0.4372,1.402,training
17,303,1,0,21,-0.3435,-0.3339,-0.3136,-0.424,1.625,training
17,359,1,0,1,-0.3267,-0.3037,-0.2874,-0.1484,4.5512,training
17,359,1,0,2,-0.333,-0.3081,-0.2882,-0.1964,4.1523,training
17,359,1,0,6,-0.3382,-0.3112,-0.2875,-0.3052,3.0,training
17,359,1,0,7,-0.3365,-0.3116,-0.2869,-0.3085,2.9314,training
17,359,1,0,18,-0.3225,-0.3004,-0.2856,-0.3178,2.5942,training
17,359,1,0,19,-0.3303,-0.3089,-0.2893,-0.4139,1.6248,training
17,410,1,0,1,-0.333,-0.3024,-0.3092,-0.3886,1.9412,training
17,410,1,0,22,-0.3351,-0.3039,-0.3097,-0.3537,2.3756,training
17,418,1,0,18,-0.3303,-0.3373,-0.3458,-0.4088,1.6798,training
17,419,0,1,8,0.2171,0.111,0.1238,-0.0341,1.4879,training
17,419,0,1,9,0.2179,0.111,0.1237,0.021,1.6428,training
17,419,0,1,10,0.2166,0.1106,0.1233,-0.0549,1.4296,training
17,419,0,1,11,0.2166,0.1095,0.1223,-0.0397,1.4727,training
17,595,1,0,2,-0.3277,-0.3035,-0.3024,-0.338,2.4571,training
17,595,1,0,18,-0.3198,-0.2992,-0.3011,-0.3675,2.0371,training
17,595,1,0,19,-0.3225,-0.3013,-0.3006,-0.3937,1.7778,training
17,613,1,0,2,-0.3251,-0.3344,-0.3439,-0.3625,2.1485,training
17,613,1,0,3,-0.3277,-0.3371,-0.3453,-0.333,2.5143,training
17,613,1,0,5,-0.3277,-0.3356,-0.3441,-0.3823,1.9571,training
17,613,1,0,6,-0.3277,-0.3338,-0.3431,-0.3482,2.3429,training
17,613,1,0,7,-0.333,-0.3379,-0.3465,-0.4038,1.7647,training
17,613,1,0,9,-0.333,-0.3381,-0.3462,-0.3684,2.1765,training
17,613,1,0,11,-0.3172,-0.3317,-0.3434,-0.3532,2.1622,training
17,613,1,0,12,-0.3303,-0.3366,-0.3448,-0.381,1.9987,training
17,613,1,0,14,-0.3277,-0.3367,-0.3451,-0.3987,1.7714,training
17,613,1,0,17,-0.3277,-0.3355,-0.3443,-0.4088,1.6571,training
17,613,1,0,20,-0.333,-0.3396,-0.3477,-0.3987,1.8235,training
17,613,1,0,21,-0.3277,-0.3367,-0.3451,-0.3937,1.8286,training
17,613,1,0,22,-0.3319,-0.3379,-0.346,-0.4028,1.7672,training
17,613,1,0,23,-0.3277,-0.3371,-0.3458,-0.4114,1.6286,training
17,638,1,0,2,-0.3356,-0.3325,-0.3136,-0.3165,2.8284,training
17,638,1,0,11,-0.3382,-0.3321,-0.3125,-0.3406,2.5758,training
17,638,1,0,13,-0.3382,-0.3338,-0.3138,-0.3001,3.0606,training
17,638,1,0,18,-0.3393,-0.3333,-0.3154,-0.3896,1.9934,training
17,731,0,1,8,-0.07,-0.0619,-0.0648,-0.1366,1.9692,training
17,731,0,1,9,-0.0721,-0.059,-0.065,-0.1939,1.71,training
17,731,0,1,11,-0.07,-0.0629,-0.0645,-0.2066,1.6429,training
17,731,0,1,18,-0.07,-0.0625,-0.0644,-0.2116,1.619,training
17,935,0,1,17,0.2823,0.2418,0.2511,0.0513,1.5894,training
17,935,0,1,18,0.279,0.2414,0.2509,0.0647,1.6312,training
17,935,0,1,19,0.2797,0.2414,0.2508,0.069,1.6416,training
