,source_number,destination_number,osrm_time,osrm_distance
726,186,896,71.0,78.2089
727,187,188,32.25,36.63365
728,188,176,265.5,340.73035000000004
729,188,186,38.5,41.7207
730,188,187,32.0,36.7359
731,189,30,38.8,39.26324
732,189,729,21.636363636363637,18.998004545454545
733,190,393,31.0,41.71615
734,190,1162,22.333333333333332,32.26746666666667
735,193,55,19.88888888888889,15.947633333333332
736,194,14,56.21875,43.532325
737,194,30,41.605633802816904,43.04184507042253
738,194,176,187.64285714285714,226.26633571428573
739,195,30,37.94117647058823,39.04095588235294
740,196,197,45.5,53.616290000000006
741,196,1490,43.0,46.469
742,197,1490,61.18181818181818,65.19333636363636
743,198,199,62.3,79.630725
744,198,575,66.0,85.58139999999999
745,199,18,121.15384615384616,160.28238461538461
746,199,176,180.0,243.8385
747,199,575,54.166666666666664,52.205216666666665
748,199,1231,21.0,30.6794
749,200,30,34.84615384615385,36.24186153846154
750,200,920,11.666666666666666,12.048233333333334
751,200,1491,16.0,13.6755
752,201,202,40.54545454545455,49.7442
753,201,1088,43.833333333333336,45.24126666666667
754,201,1317,59.333333333333336,62.85275000000001
755,201,1492,70.0,84.5501
756,202,1492,32.81818181818182,35.626236363636366
757,203,201,94.54545454545455,108.78638181818182
758,204,92,29.333333333333332,29.096500000000002
759,204,616,27.0,31.22155
760,205,27,288.6666666666667,391.51533333333333
761,205,619,40.7,56.982029999999995
762,205,622,37.0,52.5431
763,205,1254,32.666666666666664,46.55693333333334
764,205,1277,100.85714285714286,129.5899
765,206,207,21.0,23.596025
766,207,208,57.4,81.57455999999999
767,208,205,82.0,116.114075
768,209,300,79.5,80.42314999999999
769,209,463,88.0,97.21845
770,210,176,32.8,45.2068
771,210,211,63.0,58.9258
772,210,1264,28.0,26.912
773,211,1493,29.5,32.92355
774,211,1599,18.0,19.4578
775,212,210,51.5,63.2515
776,212,213,53.333333333333336,64.97381111111112
777,213,176,32.857142857142854,45.14987142857143
778,213,1264,28.0,26.924833333333336
779,214,215,91.0,93.207
780,215,14,228.3,274.23591
781,215,313,93.0,80.46920909090909
782,215,315,39.0,40.8
783,215,464,98.3,95.20983
784,215,1280,41.142857142857146,35.16354285714286
785,216,217,50.125,70.9877125
786,216,1127,29.0,41.6915
787,216,1388,13.714285714285714,20.20265714285714
788,216,1465,28.666666666666668,40.35463333333333
789,216,1530,35.1,37.226330000000004
790,217,218,9.0,13.43635
791,218,216,59.375,84.266
792,218,1147,32.714285714285715,46.965700000000005
793,218,1229,28.285714285714285,41.00458571428572
794,219,220,61.53846153846154,86.10144615384615
795,220,221,65.21428571428571,86.89360714285715
796,221,1494,35.57142857142857,39.00075
797,222,4,285.5,347.08081000000004
798,222,109,143.25,199.49730833333334
799,222,223,58.0,76.32075
800,222,659,92.0,101.11235
801,222,879,57.285714285714285,72.41686428571428
802,222,1102,46.666666666666664,60.735533333333336
803,222,1140,31.571428571428573,32.534414285714284
804,223,222,58.333333333333336,76.47326666666667
805,224,225,74.42857142857143,96.89552142857143
806,225,2,392.92857142857144,549.7604071428572
807,225,1240,75.0,103.1567
808,225,1302,80.6,110.89556
809,226,111,32.3,28.132600000000004
810,226,124,14.0,11.77685
811,226,384,15.8,12.75952
812,227,32,492.0769230769231,623.3610230769231
813,227,228,30.875,40.0188875
814,227,248,32.5,43.8228
815,227,740,96.0,121.4292875
816,227,1052,96.28571428571429,133.35572857142856
817,229,230,60.375,73.73859999999999
818,230,231,66.0,75.40605000000001
819,230,877,66.5,75.91290000000001
820,231,898,44.0,60.9999
821,232,30,64.80952380952381,74.12164761904762
822,232,102,25.53846153846154,28.944611538461537
823,232,150,11.333333333333334,11.97546111111111
824,232,233,29.75,40.89595357142857
825,232,354,13.0,17.00090714285714
826,232,1169,12.88888888888889,16.85207777777778
827,233,232,28.727272727272727,40.216381818181816
828,234,235,44.5,50.0632
829,235,1305,63.0,76.193
830,236,149,14.0,19.864618181818184
831,237,176,77.11111111111111,90.86692222222221
832,237,236,21.0,30.2666
833,238,239,19.0,27.377
834,238,821,44.45454545454545,61.40870909090909
835,238,878,74.0,103.5959
836,239,238,19.5,28.3002
837,239,240,29.5,40.69029999999999
838,240,238,15.666666666666666,20.0
839,241,4,29.8125,25.11029375
840,241,5,32.888888888888886,31.336211111111115
841,242,757,25.23076923076923,28.08703076923077
842,243,113,64.66666666666667,85.99321111111111
843,244,215,41.0,41.5601
844,245,246,26.0,19.672646153846152
845,245,247,27.0,22.1852
846,246,247,14.0,13.28129090909091
847,247,245,26.0,22.0203
848,247,1285,21.77777777777778,19.942155555555555
849,248,249,23.0,30.276766666666667
850,249,250,167.0909090909091,89.31069090909091
851,250,786,24.363636363636363,33.64322727272727
852,251,92,28.6,29.633999999999997
853,252,1495,37.27272727272727,47.905072727272724
854,253,86,12.555555555555555,13.938222222222223
855,254,255,32.44444444444444,43.60562222222222
856,255,26,73.33333333333333,102.9542888888889
857,256,257,10.333333333333334,15.284266666666667
858,257,57,15.0,17.34915
859,258,446,18.0,24.72161818181818
860,258,447,35.0,40.8526
861,259,17,28.5,32.413650000000004
862,259,260,18.0,21.633685714285715
863,259,358,11.0,11.58695
864,260,259,16.666666666666668,19.07466666666667
865,260,261,11.333333333333334,16.71665
866,261,259,29.0,37.0255
867,262,176,33.333333333333336,43.54861666666667
868,262,1586,34.666666666666664,44.5414
869,263,2,21.015873015873016,25.68103650793651
870,264,2,24.272727272727273,28.031627272727278
871,264,85,15.791666666666666,20.304529166666665
872,264,554,21.0,25.3485
873,264,1496,17.652173913043477,23.37987391304348
874,265,2,35.0,36.4639
875,265,264,19.875,25.6779875
876,265,1488,33.357142857142854,35.36548571428572
877,266,171,100.72727272727273,140.45082727272728
878,266,267,29.666666666666668,37.670183333333334
879,266,268,52.0,72.43780000000001
880,267,268,25.615384615384617,33.83763076923077
881,268,266,58.0,71.70255
882,268,441,43.27272727272727,54.25678181818182
883,269,27,149.2,211.83306000000002
884,269,902,133.0,185.45954615384613
885,269,1081,7.142857142857143,10.648414285714285
886,269,1538,14.714285714285714,20.4531
887,270,135,105.4,130.25378
888,271,272,26.8,38.21083
889,272,273,15.666666666666666,22.840777777777777
890,273,274,74.6,63.7971
891,274,176,264.0,284.5308
892,275,607,25.4,27.71454
893,275,1381,21.0,21.2599
894,276,277,32.44444444444444,28.88861111111111
895,277,275,45.7,45.98995
896,278,279,45.666666666666664,41.32561666666667
897,279,280,47.2,33.5687
898,280,1031,169.16666666666666,151.17666666666665
899,281,23,141.1818181818182,189.61943636363637
900,281,31,190.85714285714286,269.67771428571433
901,281,433,79.3076923076923,108.33975384615384
902,281,1110,151.25,213.01790000000003
903,281,1283,110.0,152.546
904,282,283,42.375,56.9450625
905,283,284,25.88888888888889,27.678655555555554
906,284,285,38.875,41.0366375
907,285,727,45.55555555555556,47.52181111111111
908,286,130,54.888888888888886,74.95247777777779
909,287,159,15.444444444444445,17.998266666666666
910,288,881,17.0,22.780983333333335
911,288,942,12.857142857142858,13.758514285714286
912,288,1123,15.7,16.27236
913,288,1216,15.5,15.986725
914,288,1386,13.785714285714286,15.372392857142858
915,289,55,52.5,56.46693333333334
916,289,290,37.0,32.889585714285715
917,290,291,34.53846153846154,32.1203
918,291,4,370.5833333333333,443.78924166666667
919,292,57,104.0,140.2953
920,292,293,34.0,42.0274
921,292,1401,43.0,60.9673
922,293,57,83.5,106.7019
923,293,294,19.0,22.8751
924,294,57,63.0,82.65045
925,295,296,36.06666666666667,50.2691
926,296,742,32.5,29.65707142857143
927,297,1165,42.916666666666664,46.59768333333333
928,298,1225,130.44444444444446,173.43006666666668
929,299,4,43.583333333333336,41.5354875
930,299,413,31.0,26.1444
931,300,462,99.0,88.55557142857143
932,300,474,99.57142857142857,90.66420000000001
933,300,1107,125.77777777777777,117.88483333333335
934,300,1125,63.0,72.38080000000001
935,300,1383,23.0,28.118625
936,300,1402,45.3,60.51047
937,301,300,45.0,60.4977
938,301,302,27.333333333333332,27.54991111111111
939,302,300,66.14285714285714,93.9478
940,303,17,32.75555555555555,36.77898444444445
941,303,359,8.0,10.0476
942,303,418,11.416666666666666,10.7545
943,303,595,16.06451612903226,16.80295806451613
944,304,305,25.846153846153847,34.59028461538462
945,304,425,32.416666666666664,39.71235
946,305,306,47.46153846153846,67.84651538461539
947,306,307,25.166666666666668,35.818241666666665
948,307,304,66.72727272727273,89.72334545454545
949,308,92,92.25,125.45435
950,309,91,78.66666666666667,81.73463333333333
951,309,310,18.083333333333332,18.296175
952,309,762,78.0,82.9015
953,310,309,17.8,18.04229
954,311,312,19.0,27.2075
955,311,680,36.0,51.325300000000006
956,311,1019,64.0,61.327
957,311,1370,46.0,65.5301
958,312,1370,17.0,24.923299999999998
959,313,314,39.09090909090909,26.869154545454546
960,314,315,22.636363636363637,24.39998181818182
961,315,215,38.77777777777778,40.384966666666664
962,315,314,22.0,24.3682
963,316,317,32.125,38.863550000000004
964,317,318,18.0,24.4587
965,318,14,70.66666666666667,69.73168333333334
966,319,796,19.555555555555557,23.460277777777776
967,320,57,172.30769230769232,235.81423846153845
968,320,681,98.33333333333333,137.77727777777778
969,320,1091,54.22222222222222,74.61507777777778
970,320,1271,57.0,77.4368
971,320,1541,9.461538461538462,13.765953846153847
972,321,176,84.66666666666667,105.18493333333333
973,321,1139,26.0,28.1092
974,322,339,14.0,13.8227
975,322,691,34.0,35.45685
976,323,324,43.0,59.800239999999995
977,323,751,45.81818181818182,64.13936363636364
978,324,325,39.2,55.93702
979,325,4,139.6,183.71473999999998
980,326,2,29.0,32.25548421052631
981,326,1557,13.666666666666666,11.120399999999998
982,327,328,24.818181818181817,26.642072727272726
983,328,17,62.083333333333336,76.320475
984,329,330,31.333333333333332,33.91476666666667
985,330,331,43.25,46.156125
986,331,1119,69.33333333333333,88.56873333333334
987,332,333,31.46153846153846,36.89840769230769
988,333,369,93.08333333333333,123.34999166666667
989,334,476,13.333333333333334,13.791133333333335
990,335,183,34.2,34.184900000000006
991,336,337,28.666666666666668,30.995958333333334
992,337,1497,74.27272727272727,103.29450909090907
993,338,87,33.8,35.36668
994,339,31,70.125,99.3754375
995,339,32,121.33333333333333,167.3275866666667
996,339,322,15.0,13.4591
997,339,504,25.833333333333332,35.79634166666667
998,340,57,30.2,29.800159999999998
999,340,1342,14.0,14.6271
1000,340,1351,16.0,16.00146666666667
1001,341,92,105.14285714285714,148.662
1002,341,445,18.0,22.627933333333335
1003,341,805,19.0,17.576999999999998
1004,341,806,49.0,51.1261
1005,341,1117,24.75,32.2747875
1006,341,1118,71.0,82.39
1007,341,1119,87.0,101.91385
1008,341,1146,27.2,36.39424
1009,341,1215,50.0,52.231300000000005
1010,341,1535,51.25,52.48495
1011,342,384,13.357142857142858,11.367949999999999
1012,343,297,30.0,32.6483
1013,344,1498,33.083333333333336,31.006708333333336
1014,345,1419,46.0,41.4264
1015,347,104,16.9,20.55836
1016,348,817,31.0,43.943533333333335
1017,349,14,44.0,58.250800000000005
1018,350,1500,10.9,13.035929999999999
1019,351,342,15.0,13.3995
1020,351,384,19.428571428571427,17.782171428571427
1021,352,27,323.3333333333333,435.6405
1022,352,111,16.344827586206897,14.126086206896552
1023,353,1071,15.4,16.2525
1024,353,1156,25.2,23.23544
1025,353,1364,23.666666666666668,16.825933333333335
1026,353,1409,29.6,24.70868
1027,353,1422,43.0,35.105599999999995
1028,354,232,14.11111111111111,17.414555555555555
1029,355,61,32.0,45.026
1030,355,1330,18.833333333333332,25.233416666666667
1031,356,61,51.0,72.32
1032,356,651,30.0,42.0784
1033,357,61,61.0,87.43180000000001
1034,357,651,20.454545454545453,28.92640909090909
1035,358,1501,12.5,16.43555
1036,359,17,37.36363636363637,44.51178181818182
1037,360,109,22.22222222222222,24.444777777777777
1038,360,1596,19.0,12.0553
1039,361,362,20.214285714285715,28.2532
1040,362,363,17.818181818181817,25.41256363636364
1041,363,113,51.45454545454545,73.52818181818182
1042,364,1502,19.875,23.7028375
1043,365,59,53.0,60.48480000000001
1044,365,66,132.8181818181818,182.08663636363636
1045,365,109,297.625,419.61655
1046,365,366,30.285714285714285,35.256485714285716
1047,365,714,87.0,100.5016
1048,365,715,47.0,53.423766666666666
1049,365,1371,59.0,72.26033333333334
1050,365,1449,76.33333333333333,94.13260000000001
1051,366,59,41.625,43.958937500000005
1052,366,365,27.0,33.3582
1053,367,368,26.857142857142858,36.90430714285714
1054,368,113,84.14285714285714,119.00315
1055,369,83,54.90909090909091,77.89480909090909
1056,370,92,157.25,216.44955
1057,370,371,28.166666666666668,37.562216666666664
1058,370,601,92.16666666666667,95.71703333333333
1059,370,711,29.8,41.90068
1060,371,372,37.333333333333336,53.32990833333333
1061,372,373,69.22222222222223,81.57536666666667
1062,373,374,13.11111111111111,14.756444444444444
1063,373,690,36.0,40.9957
1064,374,370,21.2,24.3923
1065,374,690,21.0,24.007883333333336
1066,375,377,28.8,40.270799999999994
1067,375,907,44.0,53.6104
1068,375,1239,43.166666666666664,47.02173333333334
1069,376,157,20.8,29.2231
1070,377,375,30.4,41.8277
1071,377,1239,73.0,88.04469999999999
1072,378,379,15.166666666666666,16.121058333333334
1073,378,697,24.153846153846153,26.80596153846154
1074,379,176,47.07692307692308,57.35969230769231
1075,379,687,14.76923076923077,14.08193076923077
1076,380,57,27.142857142857142,24.804614285714287
1077,381,78,16.153846153846153,19.784769230769232
1078,382,57,211.0,277.2859
1079,382,383,34.714285714285715,38.137478571428574
1080,383,57,176.0,238.40900833333333
1081,384,342,16.083333333333332,11.525491666666667
1082,384,1503,45.07692307692308,45.09643846153846
1083,385,386,38.09090909090909,35.05210909090909
1084,386,387,57.22222222222222,55.65462222222223
1085,386,388,92.5,84.21385000000001
1086,387,388,39.18181818181818,41.41658181818182
1087,388,384,97.21428571428571,103.55224285714287
1088,389,26,11.7,12.58761
1089,390,391,22.0,20.92923
1090,391,392,16.916666666666668,16.015283333333333
1091,392,608,23.0,21.344458333333336
1092,393,27,324.6,456.95356000000004
1093,393,30,647.8571428571429,870.7637571428571
1094,393,190,29.0,39.4573
1095,393,394,40.0,53.153525
1096,393,1003,75.5,84.55284999999999
1097,394,723,32.0,44.9210375
1098,395,396,24.181818181818183,31.94766363636364
1099,395,397,36.0,36.7522
1100,396,397,43.09090909090909,51.22764545454545
1101,397,91,52.666666666666664,58.941599999999994
1102,397,762,48.55555555555556,54.5799
1103,398,55,168.11111111111111,172.19042222222222
1104,398,399,25.533333333333335,23.730886666666667
1105,398,507,64.0,63.5282
1106,398,1579,37.0,30.4345
1107,399,400,19.142857142857142,18.14277142857143
1108,400,401,26.636363636363637,28.817763636363637
1109,401,402,24.363636363636363,26.25428181818182
1110,402,398,39.642857142857146,41.88203571428572
1111,403,205,61.083333333333336,86.54714166666668
1112,404,405,76.6,108.21252
1113,405,222,132.2,176.40227
1114,406,18,54.22222222222222,74.75883333333334
1115,406,176,114.16666666666667,160.96878333333333
1116,407,176,34.416666666666664,44.28966666666667
1117,408,409,49.86666666666667,68.25634
1118,409,1505,31.625,43.6758375
1119,410,17,34.0,44.9726
1120,410,411,26.4,28.95496
1121,411,17,38.4,41.22124
1122,412,31,31.3,36.62993
1123,412,558,15.666666666666666,15.699866666666667
1124,413,4,22.925925925925927,15.347640740740742
1125,414,1355,45.2,57.86834
1126,416,57,390.42857142857144,510.44095000000004
1127,416,417,47.875,50.6216375
1128,416,479,80.92307692307692,85.52477692307691
1129,416,480,109.0,115.8
1130,416,494,75.25,76.724075
1131,416,501,313.0,353.0259
1132,417,501,264.375,302.0398375
1133,418,17,35.666666666666664,36.5978
1134,418,303,11.428571428571429,10.755642857142858
1135,418,721,29.9,38.23894
1136,418,1206,16.5,19.01395
1137,418,1415,11.0,12.687414285714285
1138,419,17,130.0,152.2191
1139,419,534,29.0,25.444845454545455
1140,419,954,50.75,34.4386
1141,420,17,67.83333333333333,73.34699166666667
1142,421,2,19.46153846153846,21.90002307692308
1143,422,423,87.6923076923077,103.34226153846154
1144,422,424,96.0,94.8697
1145,423,424,32.38461538461539,40.227561538461536
1146,424,451,53.57142857142857,58.092642857142856
1147,425,426,34.72727272727273,45.24316363636364
1148,426,427,35.90909090909091,39.73952727272728
1149,427,304,74.76923076923077,99.23166153846154
1150,428,109,166.0,185.6649
1151,428,586,62.0,68.3528
1152,428,716,90.5,98.4647
1153,428,756,46.666666666666664,64.34673333333332
1154,428,991,33.5,35.0553
1155,428,1021,61.8,85.61326
1156,428,1609,24.0,34.1481
1157,429,55,51.42857142857143,54.173942857142855
1158,430,92,21.347826086956523,21.699986956521737
1159,432,86,15.25,17.1527375
1160,433,1283,45.84615384615385,58.8876076923077
1161,433,1360,68.25,57.64745
1162,434,281,47.857142857142854,64.13293571428571
1163,435,31,54.166666666666664,61.06260833333334
1164,436,83,114.92857142857143,154.37997142857142
1165,436,109,254.5,315.6227333333333
1166,436,541,44.0,59.401
1167,436,846,44.76923076923077,60.018684615384615
1168,436,1045,52.8,53.08442
1169,436,1268,53.0,72.8774
1170,436,1365,29.0,38.4822
1171,437,896,25.333333333333332,32.64576666666667
1172,438,439,26.545454545454547,36.33871818181819
1173,439,440,59.333333333333336,72.07490833333334
1174,440,1506,60.1,66.12012
1175,441,266,44.7,39.03876
1176,442,178,20.4,19.14872
1177,442,384,25.714285714285715,23.4714
1178,443,30,65.29166666666667,74.66915
1179,444,30,53.73076923076923,57.829588461538464
1180,444,1580,11.0,10.6435
1181,445,258,35.3,40.944370000000006
1182,446,447,21.636363636363637,19.790872727272728
1183,447,341,71.25,77.07662499999999
1184,448,30,63.5,67.66761
1185,449,450,25.9,24.91067
1186,450,436,67.91666666666667,94.25854166666666
1187,451,4,183.375,205.0843875
1188,451,109,243.46153846153845,338.7682384615385
1189,451,452,32.0,35.8403
1190,451,588,40.76923076923077,54.66013076923077
1191,452,106,35.42857142857143,37.58795714285714
1192,452,453,60.0,79.4562
1193,453,454,65.0,71.2138875
1194,454,455,75.33333333333333,82.79358888888889
1195,455,451,85.11111111111111,98.75397777777778
1196,456,225,39.2,50.3949
1197,457,1451,42.0,57.36215
1198,458,99,77.16666666666667,99.45186666666666
1199,459,4,40.583333333333336,29.865691666666667
1200,459,5,32.705882352941174,29.453229411764706
1201,459,1529,18.11111111111111,13.75965925925926
1202,460,461,44.0,62.90496666666667
1203,460,1507,68.83333333333333,96.9446
1204,461,1507,23.0,32.21025
1205,462,209,30.375,28.540225
1206,463,300,85.28571428571429,83.89432857142857
1207,463,1440,85.0,69.31265
1208,464,465,85.0909090909091,56.39572727272727
1209,465,466,48.09090909090909,48.38464545454545
1210,466,215,164.0,118.0853
1211,466,465,52.0,51.088
1212,466,953,121.75,112.633325
1213,467,468,35.63636363636363,38.07222727272727
1214,468,469,23.0,30.60879090909091
1215,469,778,30.083333333333332,38.845683333333334
1216,470,1479,118.9090909090909,148.49415454545453
1217,471,472,18.0,18.57835
1218,472,92,76.0,99.4823
1219,473,300,102.92857142857143,105.82237142857142
1220,474,14,129.8,164.97300666666666
1221,475,26,20.4,19.187779999999997
1222,476,183,35.5,35.2176
1223,477,109,435.0,603.5103
1224,477,365,133.25,181.805725
1225,478,92,57.0,80.1623
1226,479,480,38.333333333333336,41.381166666666665
1227,479,481,94.0,101.2739
1228,480,481,93.08333333333333,102.663025
1229,481,171,67.71428571428571,77.06408571428571
1230,482,483,14.0,18.480755555555554
1231,483,484,46.6,53.928819999999995
1232,484,4,220.0,290.45340000000004
1233,484,501,47.25,67.53947500000001
1234,486,949,34.0,41.34095714285714
1235,488,489,61.416666666666664,59.517224999999996
1236,489,4,223.58333333333334,285.2656666666667
1237,489,910,16.181818181818183,17.89980909090909
1238,489,911,38.0,38.0694
1239,490,1508,36.8,38.48076
1240,490,1511,23.166666666666668,22.503983333333334
1241,491,27,91.1,115.7953
1242,492,600,13.5,15.687630000000002
1243,493,1509,24.0,16.7946
1244,494,766,39.333333333333336,52.681533333333334
1245,494,1034,45.625,47.453250000000004
1246,495,1311,21.2,23.21174
1247,496,1311,41.0,39.5339
1248,497,498,89.3076923076923,87.46369230769231
1249,498,31,263.5,371.6548
1250,498,499,39.18181818181818,38.24807272727273
1251,499,31,293.90909090909093,392.2356272727273
1252,500,821,33.5,46.32054
1253,501,4,250.0,334.084175
1254,501,482,29.5,38.8024
1255,501,505,26.333333333333332,24.34096666666667
1256,501,671,50.0,56.354
1257,501,993,17.125,24.6878
1258,501,1267,30.2,33.97524
1259,501,1292,18.5,19.896349999999998
1260,502,27,22.375,28.0364375
1261,503,87,244.11111111111111,335.96327222222226
1262,503,646,22.0,29.65575384615385
1263,503,1224,80.0,112.4945
1264,503,1233,21.0,29.318
1265,504,0,12.0,10.2572
1266,504,339,31.166666666666668,38.36476666666667
1267,504,556,14.333333333333334,19.50715
1268,505,1510,32.0,29.3602
1269,506,501,78.0,80.5539
1270,507,142,26.0,28.2589
1271,507,398,64.5,63.91008333333334
1272,508,509,48.5,57.163075
1273,509,490,55.25,52.1931625
1274,510,48,152.0,174.20129999999995
1275,510,49,196.33333333333334,235.81136666666666
1276,510,511,194.5,155.9741
1277,511,48,77.0,109.364175
1278,511,49,120.0,168.0361
1279,512,513,15.727272727272727,22.867536363636365
1280,513,1512,52.5,70.30251
1281,514,515,44.666666666666664,53.732933333333335
1282,515,433,68.33333333333333,83.59033333333333
1283,516,517,55.833333333333336,79.06303333333334
1284,516,1442,56.5,79.6487
1285,517,518,63.90909090909091,90.08633636363636
1286,518,528,236.25,300.7903875
1287,519,50,31.0,33.387800000000006
1288,519,1369,64.25,69.565575
1289,520,50,79.5,91.63227499999999
1290,521,522,56.57142857142857,54.618
1291,522,523,16.666666666666668,17.327244444444446
1292,523,524,24.11111111111111,21.0529
1293,524,55,80.0,91.8334
1294,524,289,43.666666666666664,43.126733333333334
1295,525,419,126.4,149.51004
1296,525,526,24.916666666666668,27.461983333333336
1297,526,527,38.416666666666664,33.18309166666666
1298,527,525,43.75,55.123850000000004
1299,528,27,573.6666666666666,798.3516333333333
1300,528,82,86.0,105.3824
1301,528,516,116.66666666666667,131.49626666666666
1302,528,979,58.0,67.71915
1303,528,1141,40.0,55.905750000000005
1304,529,530,59.5,72.33486666666667
1305,530,831,54.42857142857143,77.64608571428572
1306,531,1131,23.571428571428573,24.6327
1307,532,533,24.8,34.74635
1308,533,1514,19.23076923076923,27.393038461538463
1309,534,535,28.1,40.036289999999994
1310,535,536,15.571428571428571,21.0523
1311,536,537,29.285714285714285,41.8794
1312,537,538,16.6,21.96807
1313,538,525,16.8,23.77785
1314,539,109,36.52173913043478,45.112743478260874
1315,540,541,32.6,46.40768
1316,541,436,44.25,58.108925
1317,541,540,29.0,41.8469
1318,542,1495,37.45454545454545,44.140018181818185
1319,543,1481,17.727272727272727,21.50700909090909
1320,544,545,17.333333333333332,23.0793
1321,544,933,45.5,61.3831
1322,545,546,15.0,20.27855
1323,546,547,58.25,40.70545
1324,548,549,32.38461538461539,37.23856923076923
1325,549,550,46.42857142857143,51.34153571428572
1326,550,551,23.714285714285715,33.16173571428572
1327,551,1515,69.06666666666666,92.56662666666666
1328,552,553,42.666666666666664,43.2307
1329,553,1247,33.875,32.748937500000004
1330,554,264,21.133333333333333,26.251046666666664
1331,555,880,50.0,70.69439999999999
1332,555,1190,33.2,44.59636
1333,556,557,24.77777777777778,27.056822222222223
1334,557,504,25.22222222222222,26.71665555555556
1335,558,31,40.22222222222222,44.66823333333334
1336,559,560,36.27272727272727,39.93583636363636
1337,560,154,79.1,85.82909
1338,561,562,19.2,19.79996
1339,562,1462,20.333333333333332,20.820400000000003
1340,563,16,37.8,31.5216
1341,564,2,29.0,40.5514
1342,564,85,16.916666666666668,18.292016666666665
1343,565,4,214.7,288.96195
1344,565,827,45.0,62.0251
1345,566,16,26.833333333333332,21.946725
1346,567,205,76.0,107.153875
1347,569,31,23.0,27.034
1348,569,412,9.25,10.843675
1349,569,558,19.0,18.5494
1350,570,102,232.0,285.3218
1351,570,571,59.0,65.611
1352,570,633,39.714285714285715,43.79651428571429
1353,570,858,41.25,53.8085
1354,571,572,65.83333333333333,53.011316666666666
1355,572,1448,16.666666666666668,23.868266666666667
1356,573,574,41.2,49.96002
1357,573,859,132.0,139.545
1358,574,859,90.2,89.62154
1359,575,176,159.13333333333333,203.46679333333336
1360,575,702,40.63636363636363,54.28487272727273
1361,575,1181,28.0,29.9377
1362,575,1523,59.25,62.35745
1363,576,577,34.5,38.6746
1364,577,1517,62.0,65.73543333333333
1365,578,579,35.72727272727273,39.480390909090914
1366,579,726,68.23076923076923,54.94551538461538
1367,580,17,253.45454545454547,331.3486090909091
1368,580,529,19.5,21.0255
1369,580,530,80.0,93.528
1370,580,692,70.07142857142857,79.00840000000001
1371,580,693,42.0,54.0026
1372,581,582,68.33333333333333,80.71318333333333
1373,581,583,103.0,128.96460000000002
1374,582,583,33.285714285714285,47.19851428571428
1375,583,22,55.0,73.616575
1376,584,102,195.7,257.63343999999995
1377,585,586,74.5,63.3016
1378,586,428,62.333333333333336,69.08065
1379,586,756,45.5,22.036949999999997
1380,587,1054,39.333333333333336,54.048833333333334
1381,588,422,21.428571428571427,30.122449999999997
1382,589,590,23.5,33.5619
1383,590,591,25.571428571428573,36.54725714285714
1384,591,592,25.571428571428573,23.124657142857142
1385,592,593,20.857142857142858,24.6264
1386,593,594,69.25,86.30827500000001
1387,593,1518,91.33333333333333,110.32616666666667
1388,594,1518,22.0,24.039266666666666
1389,595,17,37.0,47.9816
1390,595,303,18.153846153846153,19.099892307692308
1391,596,921,39.875,47.5353875
1392,597,598,47.375,67.0595625
1393,598,1329,24.6,27.51596
1394,599,1184,80.0,108.83177500000001
1395,600,2,125.875,163.971675
1396,600,32,76.0,104.9843
1397,600,492,13.818181818181818,16.29378181818182
1398,600,1171,23.0,20.7979
1399,601,602,64.3,73.39143
1400,601,603,69.0,81.7059
1401,602,603,32.27272727272727,43.68482727272727
1402,603,604,16.384615384615383,23.630146153846155
1403,604,370,32.333333333333336,44.596583333333335
1404,604,690,32.0,44.2826
1405,605,606,32.666666666666664,26.77022222222222
1406,606,1520,38.44444444444444,54.57853333333334
1407,607,276,25.0,25.143825
1408,607,982,14.0,15.5632
1409,609,610,27.09090909090909,28.545245454545455
1410,610,611,94.45454545454545,78.26771818181818
1411,611,271,131.6153846153846,121.43143846153846
1412,612,176,36.22222222222222,43.23023333333333
1413,613,17,35.04545454545455,36.20486363636364
1414,614,615,13.5,17.772975000000002
1415,615,1522,37.09090909090909,52.08294545454546
1416,616,1010,36.125,51.8989875
1417,617,618,23.9,25.802549999999997
1418,618,1247,128.88888888888889,92.0312888888889
1419,618,1350,128.0,91.3592
1420,619,205,42.0,58.3432
1421,619,1136,22.375,28.355525
1422,620,621,12.75,19.050475000000002
1423,621,620,11.0,15.9321
1424,621,622,17.375,25.364375
1425,622,205,37.1,52.38727
1426,623,30,261.35714285714283,318.04615714285717
1427,623,1144,36.0,33.4945
1428,623,1197,67.0,61.6966
1429,623,1306,63.333333333333336,71.01128333333334
1430,623,1600,136.0,117.6841
1431,623,1617,63.0,81.44810000000001
1432,624,625,37.72727272727273,40.913245454545454
1433,625,626,29.416666666666668,31.901883333333334
1434,626,799,23.583333333333332,25.80456666666667
1435,627,1336,15.571428571428571,17.906299999999998
1436,628,629,65.0,70.80345
1437,629,1172,70.0,77.09475
1438,630,1116,40.25,44.874075000000005
1439,631,9,69.0909090909091,78.93262727272726
1440,632,102,130.0,147.5217
1441,632,570,103.75,136.7367375
1442,632,1362,51.5,71.01745
1443,633,584,18.875,23.178462500000002
1444,634,635,11.666666666666666,15.910644444444443
1445,635,1114,13.8,14.64995
1446,636,183,27.0,26.5995
1447,637,1168,19.818181818181817,26.112845454545457
1448,638,17,33.0,36.8879
1449,638,1301,28.5,30.655433333333335
1450,639,385,12.0,17.390974999999997
