data,source_number,destination_number,is_carting,is_ftl,day_of_week,start_hour,is_day,is_night,is_cutoff,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor
training,275,607,1,0,2,22,0,1,0,25.0,27.6058,23.8292275393483,34.0,1.36
training,276,277,1,0,3,2,0,1,0,35.0,32.6773,23.562916059429867,65.0,1.8571428571428568
training,277,275,1,0,3,3,0,1,0,46.0,47.5075,22.116410944937293,504.0,10.956521739130435
training,278,279,0,1,5,2,0,1,0,46.0,41.4115,39.23172675112568,64.0,1.391304347826087
training,279,280,0,1,5,3,0,1,0,48.0,33.981300000000005,18.619409966728025,84.0,1.75
training,280,1031,0,1,5,5,0,1,0,169.0,151.8822,99.66700754970611,279.0,1.650887573964497
training,21,281,0,1,6,19,1,0,0,287.0,405.3966,320.38645861749285,552.0,1.923344947735192
training,281,31,0,1,0,9,1,0,0,191.0,268.8275,219.57867837194863,451.0,2.3612565445026177
training,232,102,1,0,5,5,0,1,0,27.0,29.7982,20.526332425244007,122.0,4.518518518518518
training,282,283,1,0,3,23,0,1,0,43.0,57.0303,48.97972625940046,78.0,1.813953488372093
training,283,284,1,0,4,1,0,1,0,26.0,27.8534,24.31466140233323,37.0,1.4230769230769231
training,284,285,1,0,4,2,0,1,0,39.0,40.8746,39.47138172462324,38.0,0.9743589743589745
training,285,727,1,0,4,4,0,1,0,46.0,48.0978,33.90626846969938,57.0,1.2391304347826086
training,39,5,1,0,1,18,1,0,0,35.0,31.8589,18.897465543206184,32.0,0.9142857142857144
training,4,91,1,0,0,21,0,1,0,49.0,38.5491,28.8043240349277,90.0,1.836734693877551
training,57,320,0,1,5,4,0,1,0,171.0,234.2977,202.31983919927788,387.0,2.263157894736842
training,2,57,0,1,4,19,1,0,0,95.0,129.2299,100.72078305115836,218.0,2.294736842105263
training,91,4,1,0,3,13,1,0,0,51.0,41.014300000000006,28.52636771753416,67.0,1.3137254901960784
training,286,130,0,1,6,11,1,0,0,55.0,75.358,65.55974600403079,97.0,1.7636363636363637
training,130,1031,0,1,6,13,1,0,0,50.0,67.7051,57.45600575946017,68.0,1.36
training,176,407,1,0,4,3,0,1,0,34.0,44.3091,32.234045549613946,78.0,2.294117647058824
training,287,159,1,0,3,3,0,1,0,16.0,19.533900000000003,15.088767027050036,50.0,3.125
training,30,1094,1,0,2,15,1,0,0,67.0,65.05890000000001,54.866476996540136,98.0,1.462686567164179
training,4,30,0,1,3,21,0,1,0,1532.0,2076.8114,1687.3575054648716,2747.0,1.7930809399477807
training,55,289,0,1,6,17,1,0,0,47.0,52.9621,44.22285933487884,69.0,1.4680851063829787
training,289,290,0,1,0,0,0,1,0,37.0,32.6778,30.32894530113036,86.0,2.324324324324324
training,290,291,0,1,0,2,0,1,0,36.0,32.7705,29.080953786532408,58.0,1.6111111111111112
training,291,4,0,1,0,3,0,1,0,370.0,443.6169,271.17669915668057,632.0,1.7081081081081082
training,292,293,0,1,5,1,0,1,0,34.0,42.0274,34.2731291174371,53.0,1.5588235294117647
training,293,294,0,1,5,3,0,1,0,19.0,22.8751,19.356760737553223,33.0,1.736842105263158
training,294,57,0,1,5,4,0,1,0,63.0,82.7861,68.0016572752975,164.0,2.6031746031746037
training,57,2,0,1,3,20,0,1,0,98.0,125.8458,100.96774483238252,183.0,1.8673469387755104
training,295,296,0,1,5,2,0,1,0,35.0,49.511300000000006,45.38495338723455,76.0,2.1714285714285717
training,296,742,0,1,5,3,0,1,0,33.0,29.755,28.363453528837063,54.0,1.6363636363636365
training,92,251,1,0,4,19,1,0,0,30.0,31.1845,20.869786220504764,82.0,2.7333333333333334
training,171,1334,0,1,0,9,1,0,0,22.0,27.5155,23.18594800186086,579.0,26.318181818181817
training,297,1165,0,1,1,2,0,1,0,43.0,46.4998,39.76101449022391,85.0,1.976744186046512
training,91,5,1,0,0,0,0,1,0,54.0,52.4801,42.5879348035251,149.0,2.759259259259259
training,57,340,1,0,6,19,1,0,0,28.0,25.2717,21.46238908902721,36.0,1.2857142857142858
training,300,1402,0,1,5,17,1,0,0,46.0,60.7811,56.967084863378,102.0,2.217391304347826
training,301,302,0,1,6,2,0,1,0,28.0,27.2134,24.23847769469561,80.0,2.857142857142857
training,302,300,0,1,6,5,0,1,0,66.0,93.8173,81.3386871626151,444.0,6.727272727272728
training,57,340,1,0,1,2,0,1,0,32.0,28.2613,22.411917353934843,84.0,2.625
training,94,98,0,1,5,21,0,1,0,66.0,75.1463,54.75446753041404,147.0,2.227272727272727
training,98,96,0,1,6,1,0,1,0,48.0,53.749,43.40195071853128,105.0,2.1875
training,96,94,0,1,6,3,0,1,0,97.0,104.3303,91.5420890423731,548.0,5.649484536082475
training,303,418,1,0,2,13,1,0,0,10.0,9.8759,9.169091337978568,21.0,2.1
training,30,200,1,0,5,5,0,1,0,34.0,34.9596,29.44573593810653,84.0,2.4705882352941178
training,92,1007,0,1,4,17,1,0,0,101.0,130.5528,110.06754225476872,238.0,2.3564356435643563
training,308,92,0,1,5,3,0,1,0,92.0,125.4056,102.132836315828,760.0,8.26086956521739
training,309,310,1,0,2,3,0,1,0,19.0,18.8499,16.26303915708958,50.0,2.631578947368421
training,310,309,1,0,2,4,0,1,0,17.0,17.8245,16.052554026889712,45.0,2.647058823529412
training,311,312,0,1,5,11,1,0,0,19.0,27.0131,23.496750168637394,48.0,2.526315789473684
training,312,1370,0,1,6,1,0,1,0,17.0,24.9533,24.13518063579853,34.0,2.0
training,215,313,0,1,6,23,0,1,0,93.0,80.53460000000001,55.15937492252834,141.0,1.5161290322580645
training,313,314,0,1,0,2,0,1,0,40.0,27.5781,24.480795958782565,35.0,0.875
training,314,315,0,1,0,4,0,1,0,22.0,24.0927,19.124078656219872,44.0,2.0
training,315,215,0,1,0,5,0,1,0,39.0,40.2026,33.00455738362987,60.0,1.5384615384615383
training,176,30,0,1,2,7,0,1,0,211.0,280.1073,236.83122017404125,394.0,1.867298578199052
training,30,2,0,1,2,22,0,1,0,964.0,1323.51,1078.260490127114,1854.0,1.9232365145228216
training,316,317,0,1,6,2,0,1,0,29.0,35.8251,33.3241243396251,55.0,1.896551724137931
training,317,318,0,1,6,3,0,1,0,18.0,24.3721,21.95635514606391,34.0,1.8888888888888888
training,318,14,0,1,6,4,0,1,0,71.0,70.0848,57.124436948314624,153.0,2.1549295774647885
training,319,796,1,0,2,7,0,1,0,20.0,23.4411,19.36005145447381,63.0,3.15
training,94,95,0,1,1,23,0,1,0,65.0,73.9175,68.15736102968393,99.0,1.523076923076923
training,96,1485,0,1,2,3,0,1,0,38.0,41.9307,39.45016537876136,48.0,1.263157894736842
training,320,1091,1,0,6,19,1,0,0,52.0,71.9701,65.33263008848249,134.0,2.576923076923077
training,321,176,0,1,4,2,0,1,0,83.0,102.5551,81.42773905572895,346.0,4.168674698795181
training,4,323,0,1,6,13,1,0,0,226.0,296.268,235.8360017909553,435.0,1.924778761061947
training,323,324,0,1,6,23,0,1,0,43.0,59.4536,51.33340978967537,104.0,2.4186046511627906
training,324,325,0,1,0,2,0,1,0,39.0,55.8333,45.53257278243132,69.0,1.7692307692307692
training,325,4,0,1,0,3,0,1,0,139.0,183.3681,159.52105639889152,182.0,1.3093525179856116
training,326,2,1,0,2,7,0,1,0,30.0,32.6185,22.741046234533812,70.0,2.333333333333333
training,17,731,0,1,3,8,1,0,0,85.0,107.9145,84.82687104695047,275.0,3.235294117647059
training,327,328,0,1,4,2,0,1,0,25.0,26.6491,22.800095689943507,37.0,1.48
training,328,17,0,1,4,3,0,1,0,62.0,75.97739999999999,53.51606918238922,134.0,2.161290322580645
training,329,330,0,1,2,11,1,0,0,30.0,33.1222,21.022493470428625,38.0,1.2666666666666666
training,330,331,0,1,2,12,1,0,0,43.0,46.0788,23.07993232357464,40.0,0.9302325581395348
training,331,1119,0,1,2,14,1,0,0,70.0,89.5693,60.19096086373592,942.0,13.457142857142856
training,232,233,1,0,5,0,0,1,0,28.0,40.2536,38.19407713198804,60.0,2.142857142857143
training,233,232,1,0,5,2,0,1,0,29.0,40.3685,37.68633304647862,168.0,5.793103448275862
training,5,4,1,0,2,14,1,0,0,54.0,45.8323,39.407061941933776,136.0,2.5185185185185186
training,332,333,0,1,5,2,0,1,0,31.0,36.232800000000005,29.36295049459207,50.0,1.6129032258064515
training,333,369,0,1,5,4,0,1,0,92.0,121.9183,79.27685066452294,177.0,1.923913043478261
training,31,569,1,0,0,22,0,1,0,17.0,22.0404,18.470635287904752,29.0,1.7058823529411764
training,334,476,1,0,4,2,0,1,0,11.0,12.6194,9.734223286950645,21.0,1.9090909090909087
training,335,183,1,0,4,3,0,1,0,35.0,33.685300000000005,27.001691818408496,135.0,3.857142857142857
training,336,337,1,0,4,4,0,1,0,29.0,31.0714,25.189604188400327,46.0,1.5862068965517242
training,337,1497,1,0,4,5,0,1,0,74.0,103.5545,83.36971235211082,195.0,2.635135135135135
training,111,124,1,0,5,17,1,0,0,23.0,20.1967,13.879086427446168,66.0,2.869565217391304
training,194,30,0,1,6,18,1,0,0,40.0,41.9654,36.46793801795927,50.0,1.25
training,30,339,0,1,6,22,0,1,0,695.0,913.8702,754.1514561939226,1242.0,1.7870503597122305
training,339,32,0,1,0,20,0,1,0,121.0,167.2586,144.1219209298139,228.0,1.884297520661157
training,340,57,1,0,3,7,0,1,0,32.0,27.4535,21.667534434406896,53.0,1.65625
training,61,63,0,1,3,20,0,1,0,81.0,113.3937,93.73634794304115,410.0,5.061728395061729
training,63,64,0,1,4,4,0,1,0,19.0,23.589,19.190362536183137,81.0,4.2631578947368425
training,64,65,0,1,4,6,0,1,0,25.0,35.6521,22.6977719669119,144.0,5.76
training,65,61,0,1,4,8,1,0,0,75.0,106.3207,75.41032001616223,175.0,2.333333333333333
training,17,303,1,0,2,21,0,1,0,32.0,36.698800000000006,31.80424630613474,52.0,1.625
training,343,297,0,1,4,1,0,1,0,30.0,32.6483,25.297385971096237,49.0,1.6333333333333333
training,297,1165,0,1,4,2,0,1,0,47.0,50.6478,42.72519350326394,108.0,2.297872340425532
training,127,5,1,0,6,6,0,1,0,39.0,39.4618,28.66539151894772,63.0,1.6153846153846154
training,113,829,1,0,4,21,0,1,0,10.0,14.95,13.384184259051228,34.0,3.4
training,104,1499,1,0,3,4,0,1,0,15.0,18.404,11.415989784869868,27.0,1.8
training,347,104,1,0,3,5,0,1,0,12.0,16.2901,11.18354978945854,78.0,6.5
training,30,1149,0,1,6,18,1,0,0,167.0,220.5469,196.07724884141896,295.0,1.7664670658682635
training,351,384,1,0,6,9,1,0,0,19.0,17.377599999999997,13.357411725399542,47.0,2.473684210526316
training,30,1347,1,0,3,2,0,1,0,76.0,71.15010000000001,60.847449161566246,244.0,3.210526315789474
training,353,1071,1,0,0,18,1,0,0,16.0,16.455099999999998,13.353519968596617,22.0,1.375
training,30,1347,1,0,5,19,1,0,0,77.0,71.5897,61.01246158151806,87.0,1.12987012987013
training,232,354,1,0,0,23,0,1,0,12.0,16.7896,16.192344239366406,23.0,1.9166666666666667
training,354,232,1,0,1,3,0,1,0,15.0,18.5173,17.397278427361677,34.0,2.2666666666666666
training,254,255,0,1,4,11,1,0,0,31.0,41.7973,40.539356047882016,42.0,1.3548387096774193
training,255,26,0,1,4,12,1,0,0,74.0,103.738,87.15639099246906,283.0,3.824324324324324
training,14,30,1,0,5,15,1,0,0,95.0,88.7432,70.04830116585639,179.0,1.8842105263157896
training,61,355,0,1,6,22,0,1,0,30.0,42.8902,40.79118026255839,141.0,4.7
training,355,1330,0,1,0,1,0,1,0,19.0,25.1985,22.713819927910293,31.0,1.631578947368421
training,356,651,0,1,0,3,0,1,0,30.0,42.0784,40.02589840214833,111.0,3.7
training,357,61,0,1,0,7,0,1,0,61.0,87.43180000000001,75.1985452008593,199.0,3.262295081967213
training,102,232,1,0,6,20,0,1,0,28.0,30.0189,20.823000632722422,44.0,1.5714285714285714
training,358,1501,1,0,5,2,0,1,0,12.0,16.7255,16.22335783153088,43.0,3.583333333333333
training,17,359,1,0,2,19,1,0,0,35.0,42.5938,36.61226904099381,53.0,1.5142857142857142
training,359,17,1,0,2,22,0,1,0,38.0,45.189800000000005,37.70085951102702,184.0,4.842105263157895
training,360,109,1,0,5,5,0,1,0,22.0,24.5107,18.084252646768125,325.0,14.772727272727272
training,5,39,1,0,4,21,0,1,0,30.0,26.8935,18.454982870134923,32.0,1.0666666666666669
training,55,56,1,0,6,18,1,0,0,30.0,29.6922,20.63412610447538,44.0,1.4666666666666666
training,193,55,1,0,0,2,0,1,0,20.0,15.9314,12.432932806230378,41.0,2.05
training,57,739,1,0,4,4,0,1,0,29.0,25.8627,21.317293322038807,174.0,6.0
training,109,179,1,0,3,16,1,0,0,24.0,29.0442,21.73516167121449,45.0,1.875
training,263,2,1,0,2,2,0,1,0,21.0,25.6139,20.70381557913416,129.0,6.142857142857143
training,30,443,1,0,2,18,1,0,0,68.0,70.526,47.77157558494989,112.0,1.6470588235294117
training,364,1502,1,0,5,13,1,0,0,20.0,23.8407,18.03653729304372,115.0,5.75
training,365,366,0,1,1,18,1,0,0,28.0,33.1112,20.95148670562788,101.0,3.607142857142857
training,366,59,0,1,1,22,0,1,0,41.0,44.3405,33.557511527488046,77.0,1.8780487804878048
training,59,60,0,1,2,0,0,1,0,49.0,63.8335,53.77461126206931,108.0,2.204081632653061
training,60,365,0,1,2,3,0,1,0,72.0,97.2311,87.4509291314672,244.0,3.388888888888889
training,69,905,1,0,2,16,1,0,0,89.0,123.0684,85.6092514051837,381.0,4.280898876404494
training,14,176,0,1,1,4,0,1,0,130.0,181.9637,174.28631186013294,232.0,1.7846153846153847
training,4,413,1,0,4,9,1,0,0,21.0,16.1303,10.656099402179624,37.0,1.761904761904762
training,332,333,0,1,4,4,0,1,0,32.0,37.0676,29.914746192197107,52.0,1.625
training,333,369,0,1,4,5,0,1,0,94.0,124.1883,80.55041352769219,195.0,2.074468085106383
training,369,83,0,1,4,9,1,0,0,55.0,78.04260000000001,71.27995014299584,258.0,4.6909090909090905
training,375,377,0,1,6,6,0,1,0,27.0,38.0273,36.88943265471965,619.0,22.925925925925927
training,30,21,0,1,5,11,1,0,0,169.0,221.4939,195.763427326712,313.0,1.85207100591716
training,5,91,1,0,2,23,0,1,0,57.0,53.0724,41.8553744820392,93.0,1.631578947368421
training,377,375,0,1,5,3,0,1,0,31.0,43.5075,40.46845985034686,65.0,2.096774193548387
training,14,214,0,1,5,4,0,1,0,159.0,201.8304,158.2034807466087,599.0,3.767295597484277
training,214,215,0,1,5,15,1,0,0,89.0,92.3535,67.8651719316678,203.0,2.2808988764044944
training,215,14,0,1,5,19,1,0,0,228.0,273.87420000000003,224.0984744062688,460.0,2.017543859649123
training,380,57,1,0,2,13,1,0,0,25.0,23.9993,15.550825657526206,72.0,2.88
training,2,85,1,0,3,10,1,0,0,22.0,27.3465,21.94960203131612,58.0,2.636363636363636
training,57,58,0,1,5,14,1,0,0,213.0,282.001,253.0263772519808,452.0,2.1220657276995305
training,58,382,0,1,5,23,0,1,0,48.0,65.2041,57.57849773169925,76.0,1.5833333333333333
training,382,383,0,1,6,1,0,1,0,35.0,38.2846,36.04431775107884,43.0,1.2285714285714286
training,383,57,0,1,6,2,0,1,0,174.0,237.0595,208.55163255962728,340.0,1.9540229885057472
training,384,1503,0,1,2,23,0,1,0,45.0,45.0309,36.67381565747162,98.0,2.1777777777777776
training,385,386,0,1,3,3,0,1,0,37.0,34.5954,33.00740855746652,53.0,1.4324324324324325
training,386,387,0,1,3,4,0,1,0,59.0,55.8233,48.01858799992964,89.0,1.5084745762711864
training,387,388,0,1,3,7,0,1,0,39.0,31.9583,26.632955502204585,55.0,1.4102564102564104
training,388,384,0,1,3,8,1,0,0,94.0,101.2839,90.60297080400748,236.0,2.5106382978723403
training,176,30,0,1,5,8,1,0,0,214.0,282.0026,237.25756219616488,813.0,3.799065420560748
training,30,2,0,1,5,23,0,1,0,963.0,1323.069,1078.112707779223,2036.0,2.114226375908619
training,347,104,1,0,4,5,0,1,0,17.0,20.5607,13.02152852439005,38.0,2.235294117647059
training,389,26,1,0,3,4,0,1,0,11.0,12.117,9.742132116087584,24.0,2.1818181818181817
training,5,4,1,0,5,18,1,0,0,56.0,47.0354,40.45873410111189,145.0,2.5892857142857144
training,2,57,0,1,0,22,0,1,0,97.0,130.2639,100.60409329257392,214.0,2.206185567010309
training,57,436,0,1,1,4,0,1,0,684.0,912.0588,764.5428923588931,1386.0,2.026315789473684
training,390,391,1,0,2,0,0,1,0,22.0,21.0699,18.79612301068829,28.0,1.2727272727272727
training,391,392,1,0,2,1,0,1,0,16.0,15.4347,12.872494803175174,28.0,1.75
training,392,608,1,0,2,2,0,1,0,24.0,21.9275,16.12888515131044,32.0,1.3333333333333333
training,91,395,1,0,0,22,0,1,0,58.0,66.9174,48.268020113758816,94.0,1.6206896551724137
training,395,396,1,0,1,1,0,1,0,22.0,30.1994,28.57967079451292,36.0,1.6363636363636365
training,396,397,1,0,1,2,0,1,0,42.0,50.6751,45.04461032051939,80.0,1.9047619047619049
training,397,91,1,0,1,4,0,1,0,53.0,59.3621,47.564269422313,205.0,3.867924528301887
training,398,399,1,0,0,21,0,1,0,26.0,23.9613,20.493811275114307,42.0,1.6153846153846154
training,399,400,1,0,1,0,0,1,0,18.0,17.019299999999998,15.038372864598886,25.0,1.3888888888888888
training,400,401,1,0,1,1,0,1,0,28.0,30.0652,25.23331186872682,64.0,2.2857142857142856
training,401,402,1,0,1,2,0,1,0,24.0,26.5847,14.639808374076903,42.0,1.75
training,402,398,1,0,1,3,0,1,0,40.0,41.892,32.2071361127087,110.0,2.75
training,2,264,1,0,2,1,0,1,0,25.0,29.069,17.00283991788078,66.0,2.64
training,264,2,1,0,2,5,0,1,0,22.0,27.457,17.249595534484122,134.0,6.090909090909091
training,78,1504,1,0,2,0,0,1,0,13.0,13.4204,9.141275491236383,25.0,1.9230769230769231
training,381,78,1,0,2,2,0,1,0,17.0,20.3317,15.452986389005698,44.0,2.588235294117647
training,403,205,1,0,6,5,0,1,0,61.0,87.0198,75.35935720376797,258.0,4.229508196721311
training,404,405,0,1,3,1,0,1,0,77.0,108.4881,40.2249064964829,163.0,2.116883116883117
training,405,222,0,1,3,4,0,1,0,131.0,175.6333,97.18838555259391,256.0,1.954198473282443
training,30,14,1,0,6,17,1,0,0,97.0,86.16980000000001,69.99475653932838,429.0,4.422680412371134
training,352,111,1,0,2,14,1,0,0,15.0,13.0526,10.45301076136392,107.0,7.133333333333334
training,407,176,1,0,4,1,0,1,0,33.0,43.561800000000005,32.156292700413125,52.0,1.5757575757575757
training,30,443,1,0,1,4,0,1,0,66.0,78.49889999999999,47.4472419407908,116.0,1.7575757575757576
training,2,1122,1,0,2,4,0,1,0,23.0,28.9821,21.42281372838341,72.0,3.130434782608696
training,92,1199,1,0,2,4,0,1,0,30.0,30.415,21.99624767718786,91.0,3.033333333333333
training,31,408,0,1,6,17,1,0,0,98.0,136.77710000000002,108.44605229579824,156.0,1.5918367346938775
training,408,409,0,1,0,2,0,1,0,50.0,68.0492,62.30914154373302,90.0,1.8
training,409,1505,0,1,0,4,0,1,0,31.0,42.8048,35.16609441891708,96.0,3.096774193548387
training,17,410,1,0,0,22,0,1,0,34.0,44.5066,32.6015915207682,65.0,1.911764705882353
training,410,411,1,0,1,2,0,1,0,27.0,29.3517,25.676680549716185,69.0,2.555555555555556
training,411,17,1,0,1,3,0,1,0,39.0,41.8495,28.032896516943445,71.0,1.8205128205128205
training,17,303,1,0,1,11,1,0,0,33.0,37.1731,32.31319932225009,122.0,3.696969696969697
training,4,5,0,1,1,20,0,1,0,53.0,52.0512,39.73647304496165,80.0,1.509433962264151
training,5,55,0,1,2,0,0,1,0,433.0,472.0581,331.9652194840376,949.0,2.191685912240185
training,31,569,1,0,2,4,0,1,0,24.0,27.9702,22.82655916906634,57.0,2.375
training,412,31,1,0,2,9,1,0,0,32.0,37.0406,31.30220703962644,93.0,2.90625
training,413,4,1,0,5,9,1,0,0,23.0,15.0781,10.674216325042597,46.0,2.0
training,104,1499,1,0,1,3,0,1,0,14.0,17.4064,11.421219279821983,30.0,2.142857142857143
training,416,417,0,1,0,2,0,1,0,50.0,52.054,42.68364368934112,105.0,2.1
training,417,501,0,1,0,6,0,1,0,264.0,302.23909999999995,247.85129404332127,462.0,1.75
training,364,1502,1,0,3,13,1,0,0,19.0,22.8995,17.388940328962995,75.0,3.947368421052632
training,303,418,1,0,4,5,0,1,0,10.0,9.7094,9.068715545893514,17.0,1.7
training,418,303,1,0,4,6,0,1,0,13.0,11.5228,9.574436922106107,43.0,3.3076923076923075
training,111,30,1,0,0,23,0,1,0,63.0,65.85260000000001,48.13410038575369,112.0,1.7777777777777777
training,17,419,0,1,4,8,1,0,0,138.0,152.3142,125.26967767472782,217.0,1.572463768115942
training,419,954,0,1,5,1,0,1,0,54.0,37.2443,35.10877305144543,95.0,1.7592592592592593
training,420,17,0,1,5,4,0,1,0,67.0,72.74889999999999,62.44911624934884,119.0,1.7761194029850746
training,57,2,0,1,3,21,0,1,0,99.0,128.1725,100.58878597596872,179.0,1.808080808080808
training,341,92,0,1,6,17,1,0,0,105.0,148.27960000000002,136.84278454333256,856.0,8.152380952380952
training,422,423,0,1,4,23,0,1,0,88.0,104.5299,75.70597995041926,152.0,1.7272727272727273
training,423,424,0,1,5,2,0,1,0,33.0,40.8825,31.5889606071582,51.0,1.5454545454545454
training,424,451,0,1,5,3,0,1,0,52.0,57.1687,52.501363945850194,89.0,1.7115384615384617
training,350,1500,1,0,2,9,1,0,0,8.0,11.3106,11.29030753574049,16.0,2.0
training,57,416,0,1,1,6,0,1,0,389.0,510.9129,361.3478446119652,815.0,2.095115681233933
training,2,1122,1,0,2,20,0,1,0,26.0,31.0083,22.285821759127806,44.0,1.6923076923076923
training,14,30,1,0,5,15,1,0,0,95.0,88.7326,70.11424631909182,267.0,2.810526315789473
training,418,1415,1,0,3,0,0,1,0,12.0,15.2372,12.76967299107393,99.0,8.25
training,55,275,0,1,0,11,1,0,0,79.0,80.009,62.473611492969646,147.0,1.860759493670886
training,429,55,0,1,1,3,0,1,0,52.0,54.384,49.80437442035729,130.0,2.5
training,430,92,1,0,6,0,0,1,0,22.0,22.0947,16.768592492804373,241.0,10.954545454545457
training,176,210,0,1,5,21,0,1,0,38.0,52.7447,32.756096475524274,78.0,2.0526315789473686
training,211,1493,0,1,6,3,0,1,0,30.0,33.1951,31.644396624505344,37.0,1.2333333333333334
training,212,213,0,1,6,5,0,1,0,53.0,64.3206,60.64560377064779,77.0,1.4528301886792452
training,210,176,0,1,6,7,0,1,0,33.0,44.8048,31.680296659446203,352.0,10.666666666666666
training,86,432,1,0,6,22,0,1,0,19.0,21.0587,11.748133880458717,20.0,1.0526315789473684
training,432,86,1,0,0,2,0,1,0,15.0,17.6056,10.906639130671332,19.0,1.2666666666666666
training,30,4,0,1,1,17,1,0,0,1510.0,2065.068,1689.7742312486582,2873.0,1.9026490066225168
training,281,433,0,1,0,12,1,0,0,79.0,107.8363,93.9746246760484,160.0,2.0253164556962027
training,433,1283,0,1,1,0,0,1,0,47.0,60.213800000000006,50.54132842189853,65.0,1.3829787234042554
training,434,281,0,1,1,4,0,1,0,48.0,62.0488,52.059811625699446,72.0,1.5
training,50,435,0,1,4,0,0,1,0,40.0,42.3866,35.526879321086234,52.0,1.3
training,435,31,0,1,4,2,0,1,0,54.0,60.4305,48.805117653035374,121.0,2.240740740740741
training,30,443,1,0,5,16,1,0,0,66.0,78.8732,47.52602375597653,122.0,1.8484848484848484
training,102,232,1,0,3,20,0,1,0,28.0,24.1599,20.76757097282829,38.0,1.3571428571428572
training,17,419,0,1,5,8,1,0,0,139.0,152.8211,125.73292405074926,199.0,1.4316546762589928
training,419,17,0,1,6,0,0,1,0,130.0,152.1589,125.67679676193708,199.0,1.5307692307692309
training,219,220,0,1,0,10,1,0,0,62.0,86.1745,79.06709247183785,115.0,1.8548387096774197
training,220,221,0,1,0,13,1,0,0,65.0,86.709,74.63465585822415,141.0,2.169230769230769
training,221,1494,0,1,0,15,1,0,0,35.0,38.7088,27.41278917742401,48.0,1.3714285714285714
training,113,361,0,1,2,23,0,1,0,16.0,23.4889,22.954643866029468,34.0,2.125
training,361,362,0,1,3,1,0,1,0,22.0,29.6295,25.450016203892982,114.0,5.181818181818182
training,437,896,1,0,6,6,0,1,0,24.0,31.8977,23.06757715621288,181.0,7.541666666666667
training,86,432,1,0,4,6,0,1,0,18.0,21.4642,12.554067199995936,49.0,2.7222222222222223
training,438,439,0,1,2,2,0,1,0,27.0,36.5822,33.90064982905017,65.0,2.4074074074074074
training,439,440,0,1,2,3,0,1,0,59.0,71.3277,53.86820223772656,140.0,2.3728813559322037
training,440,1506,0,1,2,6,0,1,0,60.0,64.5658,56.4051051774933,140.0,2.333333333333333
training,113,114,0,1,4,20,0,1,0,50.0,68.65780000000001,53.74418722700276,111.0,2.22
training,114,115,0,1,5,1,0,1,0,24.0,26.8987,25.663978358386533,47.0,1.9583333333333333
training,266,267,1,0,2,21,0,1,0,29.0,36.9861,33.851241891650815,82.0,2.827586206896552
