source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
2,326,1,0,15,27.5,32.720925,22.858094634099817,76.5,2.750805229253505,training
2,326,1,0,17,26.0,31.9404,22.906007469060444,49.0,1.8846153846153848,training
2,326,1,0,19,28.5,33.33405,22.95762316940546,68.5,2.394704433497537,training
2,326,1,0,20,27.125,32.034175,22.527131258257796,62.5,2.3250911803713525,training
2,326,1,0,21,31.0,33.5084,21.741836388652004,76.0,2.4516129032258065,training
2,421,1,0,0,20.0,20.8686,16.503194123260126,35.0,1.75,training
2,421,1,0,1,21.5,23.6722,16.259711140088783,53.5,2.491341991341992,training
2,421,1,0,5,20.0,19.2487,13.386667126475862,97.0,4.85,training
2,421,1,0,12,20.333333333333332,23.04256666666667,16.65373833941568,74.0,3.6214285714285714,training
2,421,1,0,13,19.0,22.1222,15.618317824896964,46.0,2.421052631578948,training
2,421,1,0,15,20.5,22.752499999999998,16.164777277470733,157.0,7.788095238095238,training
2,421,1,0,20,17.0,20.5519,15.102441637385285,38.0,2.235294117647059,training
2,421,1,0,21,21.0,22.9648,16.1429212162148,47.0,2.238095238095238,training
2,421,1,0,22,20.0,22.7135,15.955536122418136,42.0,2.1,training
2,421,1,0,23,21.0,23.0778,16.469366987963863,68.0,3.238095238095238,training
2,564,1,0,0,32.0,42.5471,36.488256317141726,141.0,4.40625,training
2,564,1,0,1,31.0,42.262100000000004,36.63013899737611,133.5,4.35625,training
2,564,1,0,2,31.666666666666668,42.553983333333335,36.3422797906071,90.0,2.8296376544348143,training
2,564,1,0,4,29.0,40.4228,35.33167961600315,78.0,2.689655172413793,training
2,564,1,0,6,30.666666666666668,41.9829,36.48153586855488,77.66666666666667,2.5180555555555553,training
2,564,1,0,11,32.0,42.771800000000006,36.68818250028441,83.0,2.59375,training
2,564,1,0,13,29.5,40.6101,35.39895417519813,123.0,4.1689655172413795,training
2,564,1,0,14,30.833333333333332,41.72956666666667,36.17195831385916,100.16666666666667,3.223687936090606,training
2,564,1,0,18,32.0,42.8712,37.18282175315511,64.0,2.0,training
2,564,1,0,19,31.5,42.441900000000004,36.63032116854314,84.5,2.6754032258064515,training
2,564,1,0,20,33.0,44.23646666666667,37.07045858931364,80.33333333333333,2.427380421865716,training
2,564,1,0,22,32.0,42.506,36.1075658765576,60.0,1.875,training
2,643,1,0,1,31.5,42.68285,36.42213271338019,84.5,2.676915322580645,training
2,643,1,0,2,30.5,41.61525,36.34494202905918,119.5,3.9929956896551726,training
2,643,1,0,5,29.0,40.7664,35.656650958533575,83.0,2.862068965517241,training
2,643,1,0,6,32.0,42.5998,36.465601941872194,94.0,2.9375,training
2,643,1,0,7,34.0,43.8454,36.86129037786325,63.0,1.8529411764705883,training
2,643,1,0,14,32.0,43.0071,36.49594907516624,68.0,2.125,training
2,643,1,0,16,32.0,42.9981,36.47120215205484,71.0,2.21875,training
2,643,1,0,18,31.0,42.3596,36.51987163417171,54.0,1.7419354838709675,training
2,643,1,0,19,33.0,43.4956,36.721144659622674,70.0,2.121212121212121,training
2,643,1,0,20,32.0,42.80996666666667,36.666103071728,75.66666666666667,2.3675057021831214,training
